customer_id,cohort_month,txn_month
59679,2023-06,2023-12
59843,2021-10,2023-03
22918,2023-09,2022-01
83141,2023-07,2021-12
68275,2023-09,2021-08
87712,2023-11,2021-11
22759,2021-03,2023-01
46975,2021-03,2023-09
95258,2022-02,2021-11
25692,2022-08,2021-04
70546,2022-04,2023-06
66475,2021-09,2023-12
50686,2021-02,2022-10
84361,2023-05,2023-06
71879,2023-07,2023-11
54709,2023-03,2022-11
27403,2021-10,2023-06
68473,2021-10,2023-09
15759,2022-08,2022-03
82416,2023-07,2023-09
22789,2023-06,2021-02
50735,2022-05,2023-04
71025,2022-08,2021-07
63049,2021-08,2022-07
94384,2021-12,2021-03
76332,2022-09,2021-12
98904,2023-12,2022-08
22998,2022-08,2021-12
74028,2023-02,2022-09
31852,2023-08,2022-02
84360,2022-10,2021-11
95490,2022-04,2021-08
53197,2021-01,2023-01
99335,2021-07,2023-09
66258,2021-04,2021-09
22102,2021-05,2023-11
99495,2022-01,2021-12
30491,2021-03,2023-09
79412,2022-04,2022-04
68303,2023-07,2023-10
61195,2021-08,2023-05
66090,2021-05,2022-08
97105,2021-07,2023-03
22831,2021-09,2022-03
25475,2021-06,2021-05
86199,2023-04,2021-03
11851,2022-06,2022-05
70752,2022-07,2021-02
70472,2021-02,2023-05
98427,2022-05,2021-05
67223,2023-09,2022-11
30586,2023-03,2022-04
76630,2023-02,2023-12
97630,2023-03,2021-09
4669,2023-03,2022-07
22970,2021-11,2022-03
34800,2021-04,2022-11
41371,2023-07,2023-02
92075,2023-05,2021-03
13791,2021-04,2023-10
68976,2022-07,2022-11
45895,2021-12,2022-07
4319,2023-07,2023-11
52119,2022-01,2023-03
86391,2021-06,2021-09
18895,2023-01,2022-01
4510,2023-11,2023-05
49279,2022-06,2021-04
65602,2023-05,2022-08
38612,2021-12,2021-03
59793,2021-03,2021-07
12032,2021-03,2023-06
15256,2023-09,2022-07
6417,2021-08,2023-02
95844,2022-10,2021-07
42103,2023-03,2021-01
98650,2023-09,2021-09
50250,2023-06,2023-07
86333,2021-11,2021-10
2522,2021-02,2023-02
90937,2023-02,2021-06
10850,2023-10,2022-02
10572,2021-05,2022-03
1878,2023-09,2021-09
8094,2021-09,2023-08
21267,2021-09,2023-08
44901,2023-08,2023-06
61972,2021-04,2022-01
60274,2022-11,2022-05
83738,2021-10,2023-01
56142,2023-11,2023-03
8221,2021-12,2023-05
52106,2023-03,2021-01
74981,2023-02,2023-02
32243,2023-01,2022-07
98010,2022-02,2022-06
19178,2023-04,2023-04
94350,2023-02,2022-11
73413,2022-10,2021-05
79237,2021-03,2022-06
84781,2022-10,2023-02
74708,2023-02,2022-08
5438,2021-01,2023-06
8887,2023-01,2021-08
28554,2023-01,2022-05
47150,2021-02,2022-02
10192,2022-09,2021-02
67292,2023-07,2023-07
81520,2022-08,2022-02
16895,2022-11,2022-01
8810,2022-05,2023-04
37173,2021-06,2022-04
61930,2023-06,2022-02
96657,2022-08,2023-01
32261,2022-05,2021-05
20093,2023-02,2021-10
27708,2022-02,2021-11
90556,2022-04,2022-04
53497,2021-03,2023-04
29629,2021-08,2022-09
28251,2022-06,2021-09
20427,2021-01,2021-02
5756,2022-03,2021-08
36995,2022-10,2023-08
81390,2021-02,2021-06
24663,2021-11,2023-03
83050,2021-04,2022-07
20587,2023-08,2023-05
51696,2023-06,2022-12
71668,2023-07,2023-12
30258,2021-07,2023-12
3075,2022-09,2023-11
4382,2021-05,2021-05
53615,2022-08,2023-10
1122,2021-04,2023-04
73524,2021-05,2022-05
69477,2023-01,2021-10
42807,2021-07,2022-01
36761,2022-12,2022-01
66654,2021-10,2021-11
6215,2023-02,2021-07
25255,2023-05,2021-04
85226,2021-02,2021-02
21592,2022-09,2023-07
12995,2021-10,2023-01
50074,2022-06,2021-11
83110,2022-04,2021-07
30582,2023-03,2023-12
60718,2021-08,2021-05
43830,2021-05,2022-08
7434,2023-03,2021-10
8158,2021-06,2022-08
26145,2023-03,2023-06
67625,2022-08,2023-11
3522,2021-12,2021-12
35605,2022-11,2022-07
9907,2023-08,2022-10
71968,2022-09,2022-08
25945,2021-04,2021-02
85020,2022-08,2023-06
87232,2022-01,2022-09
67665,2023-11,2021-01
85473,2021-04,2021-04
29956,2022-09,2022-06
45858,2022-03,2021-08
63392,2022-07,2022-01
86003,2023-03,2021-08
16876,2023-05,2021-06
53444,2021-02,2023-08
65927,2023-01,2022-11
41349,2022-10,2022-08
63334,2021-11,2023-09
34006,2021-07,2022-09
73976,2023-09,2023-10
11655,2023-03,2022-05
27079,2023-08,2021-11
75460,2022-11,2022-12
80438,2023-04,2021-10
75864,2023-12,2023-03
2928,2021-12,2021-01
29831,2023-10,2022-06
77231,2022-10,2022-09
17199,2021-03,2022-05
81511,2023-06,2021-04
88997,2022-08,2023-08
71690,2021-04,2021-06
27761,2021-08,2021-07
53919,2021-07,2023-10
15345,2023-05,2022-06
37329,2023-04,2023-02
98363,2022-04,2022-05
46781,2023-09,2021-11
40264,2023-01,2022-05
51879,2021-10,2021-01
66474,2021-03,2022-12
12666,2022-07,2021-12
35814,2022-11,2022-10
86811,2021-05,2021-05
38717,2023-05,2022-05
12705,2021-04,2022-08
46573,2021-02,2022-10
41195,2022-10,2021-01
61534,2023-10,2021-10
50372,2023-06,2023-08
86768,2021-06,2022-06
89586,2023-07,2021-02
42036,2023-07,2022-02
49249,2023-06,2023-11
5601,2022-01,2023-10
15764,2021-02,2021-03
44528,2023-04,2021-08
6910,2023-12,2023-05
40614,2021-08,2023-04
45049,2023-04,2021-07
17749,2022-02,2021-07
17379,2021-04,2021-12
9852,2022-01,2021-02
57362,2023-07,2022-04
98413,2021-01,2021-04
85913,2021-01,2021-12
20708,2023-03,2022-04
83494,2022-02,2021-11
7156,2021-10,2021-10
11459,2021-12,2023-12
56453,2022-09,2021-11
95861,2021-10,2022-03
75246,2022-10,2021-08
19852,2023-12,2023-11
95535,2022-06,2023-11
14963,2021-10,2022-02
6173,2023-10,2022-08
18125,2022-06,2022-02
26006,2023-05,2022-04
14156,2023-12,2021-02
18093,2022-06,2021-10
2287,2023-09,2021-11
29836,2021-09,2022-11
62585,2023-04,2021-08
54665,2021-12,2022-09
98194,2021-05,2021-11
70113,2022-04,2023-03
56180,2021-10,2021-03
43994,2022-01,2021-02
32481,2021-04,2022-07
10613,2021-02,2023-02
23630,2022-06,2021-07
33322,2021-04,2021-05
38200,2021-10,2021-08
19218,2023-12,2021-02
76944,2022-05,2022-09
12365,2022-03,2022-07
67837,2021-03,2021-03
68359,2021-06,2023-04
92728,2022-11,2022-06
88097,2022-06,2022-12
67614,2021-11,2021-12
9207,2022-02,2021-01
44483,2021-05,2023-02
51778,2021-05,2021-01
16429,2021-09,2022-08
89155,2023-07,2022-08
14103,2021-12,2023-06
47664,2022-04,2022-12
69836,2022-03,2022-07
83864,2022-03,2022-03
13377,2022-01,2021-12
68618,2023-09,2022-12
89417,2023-12,2022-04
41338,2021-12,2022-12
90512,2021-05,2022-10
49462,2023-07,2021-07
54679,2023-06,2022-01
62717,2023-01,2023-12
92056,2023-05,2023-03
14040,2022-08,2023-09
71043,2021-10,2023-06
67442,2022-07,2023-12
88817,2023-05,2021-04
28154,2021-10,2023-03
88192,2021-10,2022-11
39827,2021-12,2023-03
91744,2022-05,2022-09
12526,2021-03,2021-02
53032,2021-07,2023-10
44898,2021-05,2021-10
59700,2021-10,2022-06
55274,2021-08,2021-06
73765,2021-07,2023-05
19997,2021-06,2022-10
29334,2021-03,2021-12
82524,2022-06,2022-11
34802,2023-07,2021-12
79412,2022-04,2023-07
56604,2021-03,2023-06
80943,2022-03,2023-10
12754,2021-11,2023-06
24785,2021-12,2022-12
94196,2022-12,2021-07
81077,2022-12,2023-08
23832,2023-06,2023-06
93733,2022-03,2022-12
89280,2022-06,2022-08
72437,2022-04,2023-11
26377,2022-11,2021-10
9760,2022-02,2021-03
76693,2021-11,2021-12
30280,2022-03,2022-12
79234,2023-05,2021-01
86044,2023-01,2022-03
39595,2021-05,2023-07
38640,2021-12,2023-02
82195,2021-11,2022-10
66318,2021-07,2022-08
67066,2021-02,2021-06
55917,2022-10,2022-01
58531,2021-12,2022-11
30332,2021-08,2023-11
42720,2021-03,2022-09
26063,2021-11,2023-08
68296,2023-09,2021-12
98172,2023-08,2023-06
14894,2022-12,2021-08
81854,2021-05,2021-04
50980,2022-09,2022-04
3080,2022-05,2021-01
46408,2022-08,2022-08
78975,2021-03,2021-01
77145,2021-02,2022-01
75323,2023-08,2021-11
85830,2021-09,2023-11
33762,2021-08,2022-07
78309,2022-08,2023-05
364,2023-09,2023-07
95216,2021-07,2021-07
9415,2022-07,2023-03
47970,2023-05,2023-07
51965,2023-01,2021-07
62440,2023-10,2022-06
35972,2021-12,2022-11
73536,2023-06,2021-02
62870,2022-04,2021-10
4599,2023-11,2022-01
74912,2022-04,2022-02
28097,2023-05,2023-12
32032,2021-08,2022-11
17256,2023-09,2022-10
38063,2022-03,2021-07
45072,2022-04,2023-03
86577,2023-06,2022-09
970,2021-02,2023-12
62301,2022-04,2021-10
83242,2021-02,2021-11
34920,2021-04,2021-09
29769,2023-04,2023-10
93257,2021-11,2021-11
21510,2022-12,2023-01
22510,2022-06,2021-11
63372,2022-08,2022-06
80544,2022-11,2023-12
11811,2021-10,2023-12
98697,2021-05,2022-02
51865,2021-02,2023-09
36546,2021-06,2022-12
13081,2021-10,2021-09
70404,2023-03,2021-02
99688,2022-09,2022-10
63033,2023-01,2022-07
41984,2023-08,2021-12
4883,2022-06,2021-03
19068,2022-06,2021-08
16348,2022-08,2022-02
63188,2023-08,2022-08
48812,2021-03,2021-10
27721,2021-04,2021-03
40464,2023-06,2023-08
45965,2021-12,2023-09
83005,2023-03,2022-12
73381,2023-05,2022-12
90624,2023-06,2021-08
747,2022-08,2021-10
51992,2021-01,2021-06
99462,2023-06,2021-03
97025,2023-01,2022-03
24868,2023-12,2022-06
65686,2023-03,2022-06
58873,2023-06,2021-08
26554,2022-08,2021-01
6277,2021-03,2021-08
15934,2022-07,2022-06
53926,2022-02,2022-07
88239,2023-04,2022-11
84880,2023-08,2021-03
68228,2022-12,2021-08
44399,2021-12,2023-10
53538,2021-10,2022-08
52759,2022-07,2021-05
67335,2021-06,2021-12
27996,2022-05,2023-09
63032,2021-09,2021-10
62411,2021-02,2023-11
60458,2022-03,2022-04
42568,2021-05,2022-01
55134,2022-12,2022-09
39948,2023-04,2023-06
37215,2022-08,2021-09
71233,2022-02,2022-03
24826,2023-09,2023-11
52781,2023-03,2022-03
77381,2022-09,2022-01
791,2021-04,2021-06
60607,2022-10,2022-03
2960,2022-06,2021-09
5901,2023-10,2022-12
79723,2022-11,2023-09
74200,2022-04,2021-07
70095,2023-09,2023-04
92478,2021-09,2022-08
26421,2021-03,2021-07
29502,2021-07,2021-04
21756,2022-06,2022-06
19453,2021-03,2023-07
69014,2022-04,2022-10
23775,2023-06,2022-12
71257,2021-02,2023-04
21151,2022-08,2023-05
65403,2022-12,2022-04
35222,2021-02,2022-02
39476,2023-11,2023-12
48531,2023-04,2022-03
58236,2021-05,2022-06
42822,2023-12,2022-05
8220,2022-07,2022-11
5718,2023-03,2023-12
87705,2021-03,2021-10
25433,2021-02,2022-06
45451,2022-09,2023-06
43822,2022-12,2022-12
54501,2023-07,2021-03
89041,2022-07,2022-07
88880,2022-08,2022-09
42826,2023-04,2022-01
98719,2021-06,2021-05
15191,2023-11,2023-09
38038,2021-07,2023-08
9531,2023-01,2023-09
54713,2023-09,2022-09
45654,2022-08,2021-07
45878,2023-01,2022-04
70150,2023-02,2021-07
61324,2021-09,2022-06
98678,2021-07,2021-07
29526,2022-09,2022-11
88052,2022-01,2022-03
63975,2022-08,2023-08
74329,2021-04,2021-08
13859,2021-02,2021-03
98606,2023-10,2021-12
6660,2021-09,2022-10
60198,2021-05,2022-07
65724,2022-05,2023-10
71134,2022-11,2022-09
69493,2022-10,2021-12
91777,2023-06,2023-12
39358,2022-11,2021-07
29000,2023-09,2023-08
38085,2022-08,2021-10
76171,2021-05,2022-12
45796,2021-04,2023-12
35788,2021-08,2022-01
74216,2021-11,2022-09
24219,2021-01,2023-09
50083,2022-12,2021-06
84043,2022-10,2023-02
85881,2021-07,2021-03
17314,2021-07,2022-01
33965,2021-09,2021-11
46274,2023-02,2021-07
63558,2023-05,2023-01
71141,2023-04,2022-06
64285,2023-06,2021-12
64562,2022-06,2022-02
40965,2023-04,2021-01
23803,2023-02,2023-12
64727,2021-12,2023-12
48924,2021-02,2022-03
97716,2023-03,2021-02
59082,2023-05,2021-02
62298,2022-04,2021-07
12272,2021-09,2023-12
2032,2021-07,2022-11
41685,2022-12,2021-09
13610,2023-08,2023-04
76234,2023-09,2021-07
72132,2022-10,2023-06
65302,2022-12,2022-06
16898,2021-05,2022-09
30395,2021-05,2022-10
24114,2022-01,2022-05
57346,2022-05,2022-08
46209,2021-11,2021-07
19391,2022-01,2021-08
71396,2022-05,2023-04
23409,2021-02,2022-11
3203,2023-04,2023-04
40773,2021-10,2022-09
20386,2021-11,2022-04
39055,2022-10,2022-09
90508,2022-03,2023-02
16741,2021-12,2023-07
41391,2021-07,2023-08
11554,2023-02,2022-08
28452,2023-12,2022-10
61898,2023-09,2022-04
33151,2022-04,2022-05
8061,2022-03,2021-01
28836,2023-03,2021-03
40467,2021-06,2022-12
52499,2023-11,2021-11
12604,2022-07,2022-05
23413,2021-04,2021-09
18163,2022-09,2021-12
96379,2023-10,2021-03
30359,2021-08,2023-06
62939,2021-09,2023-12
13691,2023-05,2022-11
35461,2022-05,2022-12
71475,2022-09,2022-09
59513,2023-01,2023-06
57321,2022-07,2023-06
66343,2023-05,2021-01
37662,2023-08,2023-02
88723,2021-10,2021-09
48833,2021-03,2021-09
5771,2021-12,2021-11
90314,2021-05,2022-08
35542,2023-09,2023-02
85219,2022-07,2023-11
10383,2021-08,2022-12
4341,2021-02,2023-12
92282,2023-07,2021-07
14458,2021-07,2023-01
39151,2021-04,2021-03
4060,2022-10,2023-10
91341,2023-07,2022-03
37938,2022-08,2021-08
12763,2021-05,2021-04
32117,2022-07,2023-03
37537,2023-06,2023-09
31643,2022-07,2023-04
26012,2022-09,2022-01
15038,2022-02,2021-11
84019,2023-03,2022-11
98597,2023-04,2021-10
674,2021-04,2023-10
7384,2022-10,2022-09
54287,2023-10,2023-09
8300,2022-04,2021-01
80956,2022-12,2021-03
67206,2022-08,2023-06
66412,2021-06,2022-09
13121,2021-05,2021-11
14570,2023-10,2023-03
8193,2021-08,2023-05
30034,2022-02,2021-05
81949,2022-11,2023-11
28858,2022-03,2021-12
5770,2022-08,2021-12
5581,2022-08,2021-12
43362,2021-10,2021-12
61317,2022-09,2023-04
8304,2022-08,2023-03
49242,2022-03,2023-05
35233,2021-03,2023-05
69611,2022-03,2023-07
46320,2021-10,2021-09
87383,2022-09,2022-03
90859,2023-09,2023-11
70395,2023-06,2021-08
56586,2022-12,2021-07
60008,2021-04,2021-03
43796,2023-10,2023-02
14844,2021-08,2021-11
67976,2021-09,2023-10
84295,2021-04,2022-08
12882,2022-06,2023-07
3969,2022-10,2022-11
53947,2021-04,2022-12
24542,2023-08,2023-05
4034,2021-11,2023-12
41998,2023-06,2022-04
78347,2023-08,2023-08
47977,2021-06,2021-01
65382,2021-01,2021-01
34787,2023-07,2021-05
29473,2021-04,2021-01
6689,2023-02,2022-01
1724,2023-03,2021-11
96133,2022-07,2023-11
43549,2021-02,2023-07
1232,2023-03,2023-07
50286,2023-05,2023-06
24472,2023-09,2023-12
62960,2022-12,2021-11
95373,2021-07,2023-07
89479,2022-07,2023-11
69084,2022-07,2021-03
95074,2023-05,2023-02
85169,2021-08,2023-09
99484,2022-08,2021-04
40649,2023-10,2023-10
77816,2023-02,2023-12
492,2023-08,2023-12
70259,2021-10,2022-11
61681,2021-09,2023-01
97185,2023-09,2021-12
65672,2023-10,2023-01
93609,2021-06,2023-04
22391,2021-06,2021-09
40454,2023-05,2021-08
64216,2022-09,2023-08
75122,2021-04,2021-07
43240,2022-01,2021-03
39662,2022-12,2023-01
44212,2023-06,2023-09
50053,2022-05,2023-04
53721,2023-04,2022-03
82406,2021-12,2021-08
72101,2022-11,2021-12
88118,2022-08,2021-01
51392,2021-09,2023-11
49120,2021-10,2023-08
75198,2022-01,2023-01
79419,2021-07,2023-09
35914,2023-01,2023-08
30929,2021-08,2023-01
10116,2022-08,2022-07
9752,2022-08,2023-08
39042,2021-08,2023-11
1269,2023-11,2023-01
74416,2022-08,2022-08
51246,2021-09,2021-03
895,2023-04,2022-02
37651,2023-01,2022-06
82365,2021-11,2022-06
97811,2022-05,2021-10
48151,2022-05,2023-11
66025,2022-10,2022-02
68525,2021-09,2022-06
78162,2021-04,2022-07
74467,2022-12,2023-07
99359,2021-11,2022-07
95627,2023-01,2023-10
42086,2023-08,2023-06
40039,2021-01,2021-04
49690,2023-04,2021-07
70505,2022-10,2022-06
22639,2023-06,2023-04
21205,2021-12,2021-03
67525,2022-07,2023-09
79270,2022-09,2022-01
83544,2021-03,2022-07
17637,2021-08,2023-07
37960,2023-02,2023-11
27665,2023-12,2023-08
69160,2022-11,2023-11
10718,2022-02,2022-12
82277,2021-04,2022-10
21170,2022-04,2022-04
27503,2022-07,2023-12
26038,2022-03,2021-04
96030,2023-05,2022-01
35660,2022-03,2023-03
29719,2022-12,2022-01
69773,2022-04,2021-09
46492,2023-10,2021-03
62193,2021-08,2022-10
35518,2021-09,2022-08
82255,2021-05,2021-09
82546,2021-05,2021-05
15887,2021-08,2021-09
24757,2021-11,2023-11
35675,2022-09,2021-02
84657,2022-05,2021-12
47903,2022-01,2023-08
18660,2022-10,2023-02
73374,2021-10,2023-11
46089,2022-10,2022-01
36615,2021-08,2021-05
33702,2023-04,2023-08
30377,2023-02,2023-05
41555,2022-10,2023-01
71870,2023-05,2022-05
749,2021-12,2023-06
28695,2021-12,2023-09
98448,2023-10,2023-08
93361,2023-12,2021-06
81645,2023-12,2022-08
18607,2023-07,2023-07
83832,2022-04,2023-01
43834,2022-06,2022-09
57471,2022-05,2023-01
13371,2021-12,2023-08
91302,2023-02,2021-10
27006,2022-09,2023-12
91784,2021-02,2021-07
69525,2021-05,2023-11
64864,2021-03,2022-03
61403,2021-02,2022-12
42133,2023-04,2023-08
68550,2021-12,2023-10
9723,2021-05,2023-11
70072,2021-09,2022-12
13536,2022-06,2022-11
73073,2021-02,2021-11
82261,2023-07,2022-05
89593,2021-06,2022-09
36378,2022-08,2021-12
82291,2022-05,2023-12
44664,2021-12,2021-06
16022,2023-11,2022-04
9852,2022-01,2021-05
64602,2021-01,2021-10
74115,2022-02,2023-02
52684,2023-10,2021-04
12431,2021-10,2023-12
87524,2021-10,2022-12
82611,2023-06,2021-11
78596,2023-12,2022-07
54211,2021-08,2021-12
23798,2022-02,2023-01
40130,2022-05,2022-09
77758,2022-04,2023-08
24067,2021-05,2021-12
88949,2021-01,2022-04
48918,2023-06,2022-12
37421,2022-05,2021-02
5138,2022-12,2023-08
88530,2023-10,2022-02
1887,2022-12,2022-08
63589,2022-01,2023-12
9273,2023-07,2021-07
80136,2021-08,2021-06
69480,2021-11,2021-12
73721,2022-01,2023-05
65129,2023-06,2023-08
62873,2022-11,2021-11
72323,2023-02,2022-07
86537,2023-03,2022-08
81004,2023-03,2023-12
1036,2023-03,2021-07
17425,2022-03,2022-09
11652,2021-06,2021-05
11551,2022-02,2023-08
90167,2022-03,2021-03
96158,2023-05,2022-07
98090,2022-02,2023-03
90857,2021-01,2021-08
65328,2022-05,2023-07
16831,2021-11,2023-10
4958,2022-02,2022-08
40926,2023-02,2022-03
37015,2021-11,2022-07
92989,2022-09,2022-04
3535,2021-04,2023-11
12474,2022-04,2022-03
94891,2021-01,2023-05
29370,2022-03,2023-10
17715,2021-01,2023-06
60210,2023-08,2021-03
61757,2021-05,2021-02
69625,2023-07,2023-06
86486,2022-02,2023-12
34902,2021-12,2023-07
2295,2023-02,2022-02
11894,2021-03,2023-06
90317,2023-06,2023-10
58460,2023-02,2021-01
36562,2021-04,2021-01
13904,2023-11,2022-06
78786,2021-03,2023-09
8546,2023-06,2021-02
75254,2022-08,2023-04
14714,2023-02,2023-06
78437,2022-10,2022-03
88806,2022-09,2022-11
44445,2021-08,2021-10
5291,2023-06,2022-03
82562,2023-12,2023-02
55003,2022-12,2023-07
5936,2021-11,2023-01
32861,2021-11,2023-03
73182,2023-05,2022-09
72175,2023-04,2022-09
44662,2023-01,2023-06
80932,2022-12,2021-08
91222,2022-11,2022-01
64638,2023-12,2023-01
84994,2021-03,2023-06
59611,2022-09,2022-12
85196,2021-01,2021-06
95725,2023-09,2022-07
81395,2023-01,2021-08
77321,2021-12,2023-12
26690,2021-06,2022-12
26669,2021-06,2021-11
6315,2023-07,2022-07
13730,2022-08,2023-05
81221,2023-06,2021-03
26553,2022-10,2023-06
64772,2021-10,2021-06
24784,2022-07,2022-01
36072,2021-01,2023-10
45653,2022-11,2021-10
19375,2023-03,2022-09
38590,2021-06,2022-02
79517,2022-11,2021-08
92595,2022-04,2022-12
20725,2023-07,2022-07
91131,2023-03,2022-07
73120,2023-07,2023-07
50639,2022-02,2023-10
67504,2021-05,2022-10
25668,2021-06,2022-02
26280,2023-06,2023-04
56468,2023-07,2023-02
26496,2021-09,2022-10
24549,2022-01,2023-02
5071,2023-09,2022-04
87397,2021-10,2022-09
21741,2022-08,2022-02
98635,2022-12,2023-05
27577,2021-09,2021-11
63487,2022-04,2022-09
2036,2023-07,2022-04
39329,2022-06,2022-11
17254,2021-11,2023-07
54054,2023-03,2023-12
65351,2023-07,2021-08
61414,2022-03,2023-04
57838,2023-06,2023-07
17013,2021-11,2021-03
59287,2021-11,2022-03
56114,2021-08,2022-01
29780,2022-05,2022-11
22701,2021-04,2023-09
44964,2022-03,2023-03
68933,2023-03,2021-03
78241,2021-04,2021-05
99085,2023-12,2022-09
79971,2022-08,2021-04
42699,2022-03,2022-04
43055,2022-07,2021-11
69082,2021-01,2022-08
79008,2021-07,2022-05
69034,2023-11,2021-12
36394,2021-02,2022-05
24166,2021-12,2023-02
90606,2021-10,2021-09
30696,2022-04,2023-04
56911,2022-08,2022-09
93836,2022-02,2021-05
16681,2022-06,2023-09
4749,2023-08,2021-12
7650,2023-03,2023-04
25311,2021-01,2023-08
53153,2021-06,2023-10
72198,2022-05,2021-03
47498,2021-12,2022-12
98722,2023-01,2023-08
68212,2023-07,2022-07
12266,2023-03,2021-07
28931,2023-10,2023-01
17561,2021-11,2022-12
97515,2021-06,2022-12
95443,2023-07,2021-03
69400,2021-02,2022-10
69345,2021-12,2022-11
55670,2022-04,2021-12
13828,2023-03,2022-02
95100,2021-04,2023-03
33412,2022-04,2023-09
35298,2022-04,2023-08
2995,2023-04,2022-04
61977,2022-06,2023-06
88271,2021-06,2021-04
4039,2021-12,2022-09
67039,2022-08,2022-04
48222,2022-01,2023-06
1675,2023-02,2022-11
32469,2021-05,2023-01
22122,2022-03,2022-03
36448,2023-09,2022-04
83205,2021-11,2023-08
50690,2022-06,2021-09
61692,2021-03,2021-07
73110,2022-03,2023-02
89813,2022-07,2021-11
44703,2022-10,2022-03
878,2023-03,2023-06
85571,2022-10,2023-10
34719,2023-09,2021-04
4951,2021-12,2021-02
84675,2021-05,2023-10
39971,2023-03,2021-11
88980,2022-10,2021-12
98910,2022-01,2022-07
68766,2021-06,2021-01
53791,2021-05,2021-09
30321,2023-05,2022-10
93152,2023-05,2022-04
64354,2023-12,2021-07
76429,2022-06,2023-01
77342,2021-06,2023-08
42235,2022-04,2021-04
40618,2023-09,2021-09
54752,2021-04,2023-04
47101,2022-07,2023-12
34153,2023-10,2022-08
56581,2023-01,2021-10
86368,2022-03,2021-06
41228,2021-11,2021-05
46263,2023-10,2022-10
98152,2022-03,2022-12
76042,2021-08,2021-03
85707,2022-04,2022-07
31886,2021-10,2022-12
6822,2022-12,2022-06
51589,2021-10,2023-12
37912,2023-05,2023-11
14283,2022-01,2021-06
58482,2021-04,2022-09
95406,2022-09,2022-01
54420,2022-05,2023-12
61377,2021-04,2023-05
88748,2022-12,2023-03
78683,2021-03,2021-08
33007,2021-10,2023-12
62531,2021-09,2022-09
80256,2023-07,2022-08
6890,2023-08,2023-11
45932,2022-08,2023-08
72868,2022-10,2023-08
12760,2022-05,2022-04
32562,2023-12,2023-03
31747,2023-01,2022-12
74792,2022-05,2022-01
70118,2022-06,2021-11
84907,2021-02,2022-03
65226,2021-04,2022-11
92619,2021-10,2022-12
18618,2022-01,2023-08
15508,2023-07,2023-02
2690,2023-12,2023-05
79737,2021-06,2022-07
52955,2022-04,2022-03
93338,2023-01,2022-12
84504,2022-11,2021-04
40587,2022-05,2022-04
73151,2021-07,2022-01
71754,2021-01,2021-01
79939,2023-11,2021-03
3478,2022-08,2021-11
84649,2022-01,2022-12
91967,2023-03,2023-06
90690,2023-02,2022-06
98912,2022-08,2021-02
35400,2022-06,2023-10
5966,2021-04,2021-03
69280,2023-04,2021-03
15429,2021-08,2021-04
7042,2022-07,2023-06
75823,2022-06,2022-08
16304,2022-07,2021-03
16803,2022-11,2022-05
11127,2021-10,2022-10
40205,2021-10,2021-06
97338,2022-08,2023-08
13554,2022-03,2023-07
79775,2023-01,2023-07
